"product_id","product_name","category","brand","last_updated","created_at"
P00789,Dove Shampoo,Personal Care,Unilever,2025-09-06 21:21:31.000,2024-12-02 21:21:31.000
P00790,Colgate Toothpaste,Personal Care,Colgate-Palmolive,2025-09-06 21:21:31.000,2024-09-30 21:21:31.000
P00791,Dove Shampoo,Personal Care,Unilever,2025-09-06 21:21:31.000,2024-12-27 21:21:31.000
P00792,Gillette Razor,Personal Care,P&G,2025-09-06 21:21:31.000,2024-11-19 21:21:31.000
P00793,Nivea Lotion,Personal Care,Beiersdorf,2025-09-06 21:21:31.000,2024-11-29 21:21:31.000
P00794,Gillette Razor,Personal Care,P&G,2025-09-06 21:21:31.000,2025-03-10 21:21:31.000
P00795,Gillette Razor,Personal Care,P&G,2025-09-06 21:21:31.000,2025-05-03 21:21:31.000
P00796,Listerine,Personal Care,Johnson & Johnson,2025-09-06 21:21:31.000,2025-07-02 21:21:31.000
P00797,Dove Shampoo,Personal Care,Unilever,2025-09-06 21:21:31.000,2024-10-28 21:21:31.000
P00798,Colgate Toothpaste,Personal Care,Colgate-Palmolive,2025-09-06 21:21:31.000,2025-07-19 21:21:31.000
P00799,Gillette Razor,Personal Care,P&G,2025-09-06 21:21:31.000,2025-03-06 21:21:31.000
P00800,Listerine,Personal Care,Johnson & Johnson,2025-09-06 21:21:31.000,2025-06-12 21:21:31.000
P00801,Gillette Razor,Personal Care,P&G,2025-09-06 21:21:31.000,2025-06-06 21:21:31.000
P00802,Listerine,Personal Care,Johnson & Johnson,2025-09-06 21:21:31.000,2025-03-14 21:21:31.000
P00803,Dove Shampoo,Personal Care,Unilever,2025-09-06 21:21:31.000,2025-04-02 21:21:31.000
P00804,Dove Shampoo,Personal Care,Unilever,2025-09-06 21:21:31.000,2025-06-08 21:21:31.000
P00805,Nivea Lotion,Personal Care,Beiersdorf,2025-09-06 21:21:31.000,2025-03-15 21:21:31.000
P00806,Colgate Toothpaste,Personal Care,Colgate-Palmolive,2025-09-06 21:21:31.000,2025-06-30 21:21:31.000
P00807,Dove Shampoo,Personal Care,Unilever,2025-09-06 21:21:31.000,2025-06-26 21:21:31.000
P00808,Nivea Lotion,Personal Care,Beiersdorf,2025-09-06 21:21:31.000,2025-04-18 21:21:31.000
P00809,Nivea Lotion,Personal Care,Beiersdorf,2025-09-06 21:21:31.000,2025-07-12 21:21:31.000
P00810,Gillette Razor,Personal Care,P&G,2025-09-06 21:21:31.000,2024-10-06 21:21:31.000
P00811,Gillette Razor,Personal Care,P&G,2025-09-06 21:21:31.000,2025-05-05 21:21:31.000
P00812,Gillette Razor,Personal Care,P&G,2025-09-06 21:21:31.000,2025-07-04 21:21:31.000
P00813,Gillette Razor,Personal Care,P&G,2025-09-06 21:21:31.000,2024-10-31 21:21:31.000
P00814,Nivea Lotion,Personal Care,Beiersdorf,2025-09-06 21:21:31.000,2025-02-12 21:21:31.000
P00815,Nivea Lotion,Personal Care,Beiersdorf,2025-09-06 21:21:31.000,2025-05-14 21:21:31.000
P00816,Nivea Lotion,Personal Care,Beiersdorf,2025-09-06 21:21:31.000,2025-05-10 21:21:31.000
P00817,Gillette Razor,Personal Care,P&G,2025-09-06 21:21:31.000,2025-03-01 21:21:31.000
P00818,Colgate Toothpaste,Personal Care,Colgate-Palmolive,2025-09-06 21:21:31.000,2025-08-06 21:21:31.000
P00819,Dove Shampoo,Personal Care,Unilever,2025-09-06 21:21:31.000,2024-09-17 21:21:31.000
P00820,Nivea Lotion,Personal Care,Beiersdorf,2025-09-06 21:21:31.000,2025-03-16 21:21:31.000
P00821,Gillette Razor,Personal Care,P&G,2025-09-06 21:21:31.000,2025-07-05 21:21:31.000
P00822,Gillette Razor,Personal Care,P&G,2025-09-06 21:21:31.000,2024-10-13 21:21:31.000
P00823,Listerine,Personal Care,Johnson & Johnson,2025-09-06 21:21:31.000,2024-10-06 21:21:31.000
P00824,Listerine,Personal Care,Johnson & Johnson,2025-09-06 21:21:31.000,2025-03-19 21:21:31.000
P00825,Listerine,Personal Care,Johnson & Johnson,2025-09-06 21:21:31.000,2024-11-11 21:21:31.000
P00826,Nivea Lotion,Personal Care,Beiersdorf,2025-09-06 21:21:31.000,2025-01-01 21:21:31.000
P00827,Gillette Razor,Personal Care,P&G,2025-09-06 21:21:31.000,2024-10-02 21:21:31.000
P00828,Nivea Lotion,Personal Care,Beiersdorf,2025-09-06 21:21:31.000,2024-11-21 21:21:31.000
P00829,Listerine,Personal Care,Johnson & Johnson,2025-09-06 21:21:31.000,2024-10-05 21:21:31.000
P00830,Dove Shampoo,Personal Care,Unilever,2025-09-06 21:21:31.000,2025-07-09 21:21:31.000
P00831,Colgate Toothpaste,Personal Care,Colgate-Palmolive,2025-09-06 21:21:31.000,2025-01-30 21:21:31.000
P00832,Colgate Toothpaste,Personal Care,Colgate-Palmolive,2025-09-06 21:21:31.000,2024-10-09 21:21:31.000
P00833,Nivea Lotion,Personal Care,Beiersdorf,2025-09-06 21:21:31.000,2024-12-29 21:21:31.000
P00834,Gillette Razor,Personal Care,P&G,2025-09-06 21:21:31.000,2025-02-10 21:21:31.000
P00835,Gillette Razor,Personal Care,P&G,2025-09-06 21:21:31.000,2025-04-23 21:21:31.000
P00836,Nivea Lotion,Personal Care,Beiersdorf,2025-09-06 21:21:31.000,2025-02-02 21:21:31.000
P00837,Listerine,Personal Care,Johnson & Johnson,2025-09-06 21:21:31.000,2025-03-09 21:21:31.000
P00838,Dove Shampoo,Personal Care,Unilever,2025-09-06 21:21:31.000,2025-05-05 21:21:31.000
P00839,Gillette Razor,Personal Care,P&G,2025-09-06 21:21:31.000,2024-09-15 21:21:31.000
P00840,Colgate Toothpaste,Personal Care,Colgate-Palmolive,2025-09-06 21:21:31.000,2024-12-17 21:21:31.000
P00841,Dove Shampoo,Personal Care,Unilever,2025-09-06 21:21:31.000,2025-01-20 21:21:31.000
P00842,Gillette Razor,Personal Care,P&G,2025-09-06 21:21:31.000,2025-05-31 21:21:31.000
P00843,Nivea Lotion,Personal Care,Beiersdorf,2025-09-06 21:21:31.000,2025-01-12 21:21:31.000
P00844,Nivea Lotion,Personal Care,Beiersdorf,2025-09-06 21:21:31.000,2025-07-25 21:21:31.000
P00845,Nivea Lotion,Personal Care,Beiersdorf,2025-09-06 21:21:31.000,2025-01-24 21:21:31.000
P00846,Colgate Toothpaste,Personal Care,Colgate-Palmolive,2025-09-06 21:21:31.000,2024-12-07 21:21:31.000
P00847,Colgate Toothpaste,Personal Care,Colgate-Palmolive,2025-09-06 21:21:31.000,2025-07-17 21:21:31.000
P00848,Colgate Toothpaste,Personal Care,Colgate-Palmolive,2025-09-06 21:21:31.000,2025-03-10 21:21:31.000
P00849,Nivea Lotion,Personal Care,Beiersdorf,2025-09-06 21:21:31.000,2025-06-12 21:21:31.000
P00850,Dove Shampoo,Personal Care,Unilever,2025-09-06 21:21:31.000,2025-08-05 21:21:31.000
P00851,Gillette Razor,Personal Care,P&G,2025-09-06 21:21:31.000,2024-11-20 21:21:31.000
P00852,Gillette Razor,Personal Care,P&G,2025-09-06 21:21:31.000,2025-05-07 21:21:31.000
P00853,Nivea Lotion,Personal Care,Beiersdorf,2025-09-06 21:21:31.000,2025-07-18 21:21:31.000
P00854,Listerine,Personal Care,Johnson & Johnson,2025-09-06 21:21:31.000,2024-12-23 21:21:31.000
P00855,Colgate Toothpaste,Personal Care,Colgate-Palmolive,2025-09-06 21:21:31.000,2025-08-05 21:21:31.000
P00856,Colgate Toothpaste,Personal Care,Colgate-Palmolive,2025-09-06 21:21:31.000,2024-09-15 21:21:31.000
P00857,Gillette Razor,Personal Care,P&G,2025-09-06 21:21:31.000,2025-01-10 21:21:31.000
P00858,Listerine,Personal Care,Johnson & Johnson,2025-09-06 21:21:31.000,2024-10-05 21:21:31.000
P00859,Colgate Toothpaste,Personal Care,Colgate-Palmolive,2025-09-06 21:21:31.000,2025-03-21 21:21:31.000
P00860,Colgate Toothpaste,Personal Care,Colgate-Palmolive,2025-09-06 21:21:31.000,2024-12-02 21:21:31.000
P00861,Dove Shampoo,Personal Care,Unilever,2025-09-06 21:21:31.000,2024-11-06 21:21:31.000
P00862,Dove Shampoo,Personal Care,Unilever,2025-09-06 21:21:31.000,2025-08-04 21:21:31.000
P00863,Gillette Razor,Personal Care,P&G,2025-09-06 21:21:31.000,2025-01-11 21:21:31.000
P00864,Dove Shampoo,Personal Care,Unilever,2025-09-06 21:21:31.000,2025-05-01 21:21:31.000
P00865,Listerine,Personal Care,Johnson & Johnson,2025-09-06 21:21:31.000,2025-06-12 21:21:31.000
P00866,Colgate Toothpaste,Personal Care,Colgate-Palmolive,2025-09-06 21:21:31.000,2025-02-09 21:21:31.000
P00867,Dove Shampoo,Personal Care,Unilever,2025-09-06 21:21:31.000,2025-05-28 21:21:31.000
P00868,Dove Shampoo,Personal Care,Unilever,2025-09-06 21:21:31.000,2025-05-26 21:21:31.000
P00869,Listerine,Personal Care,Johnson & Johnson,2025-09-06 21:21:31.000,2025-05-24 21:21:31.000
P00870,Dove Shampoo,Personal Care,Unilever,2025-09-06 21:21:31.000,2025-05-10 21:21:31.000
P00871,Listerine,Personal Care,Johnson & Johnson,2025-09-06 21:21:31.000,2025-05-20 21:21:31.000
P00872,Nivea Lotion,Personal Care,Beiersdorf,2025-09-06 21:21:31.000,2025-08-01 21:21:31.000
P00873,Listerine,Personal Care,Johnson & Johnson,2025-09-06 21:21:31.000,2025-03-18 21:21:31.000
P00874,Gillette Razor,Personal Care,P&G,2025-09-06 21:21:31.000,2025-02-21 21:21:31.000
P00875,Dove Shampoo,Personal Care,Unilever,2025-09-06 21:21:31.000,2024-11-11 21:21:31.000
P00876,Dove Shampoo,Personal Care,Unilever,2025-09-06 21:21:31.000,2025-02-05 21:21:31.000
P00877,Listerine,Personal Care,Johnson & Johnson,2025-09-06 21:21:31.000,2024-10-09 21:21:31.000
P00878,Listerine,Personal Care,Johnson & Johnson,2025-09-06 21:21:31.000,2025-03-08 21:21:31.000
P00879,Colgate Toothpaste,Personal Care,Colgate-Palmolive,2025-09-06 21:21:31.000,2025-08-07 21:21:31.000
P00880,Nivea Lotion,Personal Care,Beiersdorf,2025-09-06 21:21:31.000,2025-06-21 21:21:31.000
P00881,Colgate Toothpaste,Personal Care,Colgate-Palmolive,2025-09-06 21:21:31.000,2024-10-28 21:21:31.000
P00882,Nivea Lotion,Personal Care,Beiersdorf,2025-09-06 21:21:31.000,2024-12-19 21:21:31.000
P00883,Listerine,Personal Care,Johnson & Johnson,2025-09-06 21:21:31.000,2025-06-09 21:21:31.000
P00884,Dove Shampoo,Personal Care,Unilever,2025-09-06 21:21:31.000,2025-01-29 21:21:31.000
P00885,Colgate Toothpaste,Personal Care,Colgate-Palmolive,2025-09-06 21:21:31.000,2025-06-09 21:21:31.000
P00886,Dove Shampoo,Personal Care,Unilever,2025-09-06 21:21:31.000,2025-02-11 21:21:31.000
P00887,Colgate Toothpaste,Personal Care,Colgate-Palmolive,2025-09-06 21:21:31.000,2025-02-28 21:21:31.000
P00888,Dove Shampoo,Personal Care,Unilever,2025-09-06 21:21:31.000,2025-02-25 21:21:31.000
P00889,Gillette Razor,Personal Care,P&G,2025-09-06 21:21:31.000,2025-05-25 21:21:31.000
P00890,Dove Shampoo,Personal Care,Unilever,2025-09-06 21:21:31.000,2024-09-12 21:21:31.000
P00891,Listerine,Personal Care,Johnson & Johnson,2025-09-06 21:21:31.000,2024-10-08 21:21:31.000
P00892,Dove Shampoo,Personal Care,Unilever,2025-09-06 21:21:31.000,2025-08-04 21:21:31.000
P00893,Gillette Razor,Personal Care,P&G,2025-09-06 21:21:31.000,2025-03-12 21:21:31.000
P00894,Colgate Toothpaste,Personal Care,Colgate-Palmolive,2025-09-06 21:21:31.000,2024-09-14 21:21:31.000
P00895,Nivea Lotion,Personal Care,Beiersdorf,2025-09-06 21:21:31.000,2024-11-30 21:21:31.000
P00896,Listerine,Personal Care,Johnson & Johnson,2025-09-06 21:21:31.000,2025-07-18 21:21:31.000
P00897,Listerine,Personal Care,Johnson & Johnson,2025-09-06 21:21:31.000,2024-12-13 21:21:31.000
P00898,Listerine,Personal Care,Johnson & Johnson,2025-09-06 21:21:31.000,2025-04-06 21:21:31.000
P00899,Colgate Toothpaste,Personal Care,Colgate-Palmolive,2025-09-06 21:21:31.000,2025-06-03 21:21:31.000
P00900,Listerine,Personal Care,Johnson & Johnson,2025-09-06 21:21:31.000,2025-07-30 21:21:31.000
P00901,Colgate Toothpaste,Personal Care,Colgate-Palmolive,2025-09-06 21:21:31.000,2025-07-26 21:21:31.000
P00902,Nivea Lotion,Personal Care,Beiersdorf,2025-09-06 21:21:31.000,2025-06-16 21:21:31.000
P00903,Listerine,Personal Care,Johnson & Johnson,2025-09-06 21:21:31.000,2025-03-13 21:21:31.000
P00904,Nivea Lotion,Personal Care,Beiersdorf,2025-09-06 21:21:31.000,2025-04-05 21:21:31.000
P00905,Nivea Lotion,Personal Care,Beiersdorf,2025-09-06 21:21:31.000,2025-06-29 21:21:31.000
P00906,Listerine,Personal Care,Johnson & Johnson,2025-09-06 21:21:31.000,2025-02-18 21:21:31.000
P00907,Dove Shampoo,Personal Care,Unilever,2025-09-06 21:21:31.000,2024-11-19 21:21:31.000
P00908,Colgate Toothpaste,Personal Care,Colgate-Palmolive,2025-09-06 21:21:31.000,2024-09-06 21:21:31.000
P00909,Nivea Lotion,Personal Care,Beiersdorf,2025-09-06 21:21:31.000,2025-03-13 21:21:31.000
P00910,Gillette Razor,Personal Care,P&G,2025-09-06 21:21:31.000,2024-10-27 21:21:31.000
P00911,Gillette Razor,Personal Care,P&G,2025-09-06 21:21:31.000,2024-12-18 21:21:31.000
P00912,Nivea Lotion,Personal Care,Beiersdorf,2025-09-06 21:21:31.000,2024-09-20 21:21:31.000
P00913,Dove Shampoo,Personal Care,Unilever,2025-09-06 21:21:31.000,2024-10-30 21:21:31.000
P00914,Colgate Toothpaste,Personal Care,Colgate-Palmolive,2025-09-06 21:21:31.000,2025-05-10 21:21:31.000
P00915,Colgate Toothpaste,Personal Care,Colgate-Palmolive,2025-09-06 21:21:31.000,2024-09-13 21:21:31.000
P00916,Listerine,Personal Care,Johnson & Johnson,2025-09-06 21:21:31.000,2024-10-27 21:21:31.000
P00917,Listerine,Personal Care,Johnson & Johnson,2025-09-06 21:21:31.000,2025-04-15 21:21:31.000
P00918,Colgate Toothpaste,Personal Care,Colgate-Palmolive,2025-09-06 21:21:31.000,2025-01-22 21:21:31.000
P00919,Dove Shampoo,Personal Care,Unilever,2025-09-06 21:21:31.000,2025-02-12 21:21:31.000
P00920,Gillette Razor,Personal Care,P&G,2025-09-06 21:21:31.000,2024-10-25 21:21:31.000
P00921,Colgate Toothpaste,Personal Care,Colgate-Palmolive,2025-09-06 21:21:31.000,2025-04-13 21:21:31.000
P00922,Gillette Razor,Personal Care,P&G,2025-09-06 21:21:31.000,2024-10-26 21:21:31.000
P00923,Listerine,Personal Care,Johnson & Johnson,2025-09-06 21:21:31.000,2025-06-09 21:21:31.000
P00924,Dove Shampoo,Personal Care,Unilever,2025-09-06 21:21:31.000,2025-06-19 21:21:31.000
P00925,Dove Shampoo,Personal Care,Unilever,2025-09-06 21:21:31.000,2024-09-24 21:21:31.000
P00926,Gillette Razor,Personal Care,P&G,2025-09-06 21:21:31.000,2025-04-01 21:21:31.000
P00927,Dove Shampoo,Personal Care,Unilever,2025-09-06 21:21:31.000,2025-01-13 21:21:31.000
P00928,Listerine,Personal Care,Johnson & Johnson,2025-09-06 21:21:31.000,2024-10-17 21:21:31.000
P00929,Colgate Toothpaste,Personal Care,Colgate-Palmolive,2025-09-06 21:21:31.000,2025-02-25 21:21:31.000
P00930,Nivea Lotion,Personal Care,Beiersdorf,2025-09-06 21:21:31.000,2024-10-29 21:21:31.000
P00931,Nivea Lotion,Personal Care,Beiersdorf,2025-09-06 21:21:31.000,2025-02-12 21:21:31.000
P00932,Gillette Razor,Personal Care,P&G,2025-09-06 21:21:31.000,2025-01-29 21:21:31.000
P00933,Listerine,Personal Care,Johnson & Johnson,2025-09-06 21:21:31.000,2024-10-19 21:21:31.000
P00934,Nivea Lotion,Personal Care,Beiersdorf,2025-09-06 21:21:31.000,2025-07-28 21:21:31.000
P00935,Listerine,Personal Care,Johnson & Johnson,2025-09-06 21:21:31.000,2025-03-18 21:21:31.000
P00936,Dove Shampoo,Personal Care,Unilever,2025-09-06 21:21:31.000,2024-10-17 21:21:31.000
P00937,Colgate Toothpaste,Personal Care,Colgate-Palmolive,2025-09-06 21:21:31.000,2025-01-05 21:21:31.000
P00938,Listerine,Personal Care,Johnson & Johnson,2025-09-06 21:21:31.000,2024-12-30 21:21:31.000
P00939,Listerine,Personal Care,Johnson & Johnson,2025-09-06 21:21:31.000,2024-09-15 21:21:31.000
P00940,Colgate Toothpaste,Personal Care,Colgate-Palmolive,2025-09-06 21:21:31.000,2025-03-08 21:21:31.000
P00941,Nivea Lotion,Personal Care,Beiersdorf,2025-09-06 21:21:31.000,2025-05-21 21:21:31.000
P00942,Listerine,Personal Care,Johnson & Johnson,2025-09-06 21:21:31.000,2024-09-30 21:21:31.000
P00943,Listerine,Personal Care,Johnson & Johnson,2025-09-06 21:21:31.000,2024-12-31 21:21:31.000
P00944,Colgate Toothpaste,Personal Care,Colgate-Palmolive,2025-09-06 21:21:31.000,2025-01-26 21:21:31.000
P00945,Colgate Toothpaste,Personal Care,Colgate-Palmolive,2025-09-06 21:21:31.000,2025-07-14 21:21:31.000
P00946,Gillette Razor,Personal Care,P&G,2025-09-06 21:21:31.000,2025-02-19 21:21:31.000
P00947,Gillette Razor,Personal Care,P&G,2025-09-06 21:21:31.000,2024-12-15 21:21:31.000
P00948,Dove Shampoo,Personal Care,Unilever,2025-09-06 21:21:31.000,2025-04-10 21:21:31.000
P00949,Gillette Razor,Personal Care,P&G,2025-09-06 21:21:31.000,2025-03-21 21:21:31.000
P00950,Nivea Lotion,Personal Care,Beiersdorf,2025-09-06 21:21:31.000,2024-12-23 21:21:31.000
P00951,Colgate Toothpaste,Personal Care,Colgate-Palmolive,2025-09-06 21:21:31.000,2025-06-26 21:21:31.000
P00952,Gillette Razor,Personal Care,P&G,2025-09-06 21:21:31.000,2025-02-26 21:21:31.000
P00953,Dove Shampoo,Personal Care,Unilever,2025-09-06 21:21:31.000,2024-12-23 21:21:31.000
P00954,Gillette Razor,Personal Care,P&G,2025-09-06 21:21:31.000,2025-06-21 21:21:31.000
P00955,Dove Shampoo,Personal Care,Unilever,2025-09-06 21:21:31.000,2025-01-05 21:21:31.000
P00956,Listerine,Personal Care,Johnson & Johnson,2025-09-06 21:21:31.000,2025-07-03 21:21:31.000
P00957,Nivea Lotion,Personal Care,Beiersdorf,2025-09-06 21:21:31.000,2024-10-11 21:21:31.000
P00958,Listerine,Personal Care,Johnson & Johnson,2025-09-06 21:21:31.000,2025-07-09 21:21:31.000
P00959,Dove Shampoo,Personal Care,Unilever,2025-09-06 21:21:31.000,2025-02-05 21:21:31.000
P00960,Dove Shampoo,Personal Care,Unilever,2025-09-06 21:21:31.000,2024-09-16 21:21:31.000
P00961,Colgate Toothpaste,Personal Care,Colgate-Palmolive,2025-09-06 21:21:31.000,2024-11-18 21:21:31.000
P00962,Nivea Lotion,Personal Care,Beiersdorf,2025-09-06 21:21:31.000,2025-04-30 21:21:31.000
P00963,Gillette Razor,Personal Care,P&G,2025-09-06 21:21:31.000,2025-01-15 21:21:31.000
P00964,Listerine,Personal Care,Johnson & Johnson,2025-09-06 21:21:31.000,2024-09-27 21:21:31.000
P00965,Dove Shampoo,Personal Care,Unilever,2025-09-06 21:21:31.000,2024-09-14 21:21:31.000
P00966,Listerine,Personal Care,Johnson & Johnson,2025-09-06 21:21:31.000,2025-01-16 21:21:31.000
P00967,Nivea Lotion,Personal Care,Beiersdorf,2025-09-06 21:21:31.000,2025-03-23 21:21:31.000
P00968,Nivea Lotion,Personal Care,Beiersdorf,2025-09-06 21:21:31.000,2024-12-15 21:21:31.000
P00969,Gillette Razor,Personal Care,P&G,2025-09-06 21:21:31.000,2025-05-07 21:21:31.000
P00970,Nivea Lotion,Personal Care,Beiersdorf,2025-09-06 21:21:31.000,2025-08-03 21:21:31.000
P00971,Listerine,Personal Care,Johnson & Johnson,2025-09-06 21:21:31.000,2025-03-16 21:21:31.000
P00972,Dove Shampoo,Personal Care,Unilever,2025-09-06 21:21:31.000,2025-04-06 21:21:31.000
P00973,Dove Shampoo,Personal Care,Unilever,2025-09-06 21:21:31.000,2025-04-01 21:21:31.000
P00974,Dove Shampoo,Personal Care,Unilever,2025-09-06 21:21:31.000,2025-04-21 21:21:31.000
P00975,Nivea Lotion,Personal Care,Beiersdorf,2025-09-06 21:21:31.000,2024-11-18 21:21:31.000
P00976,Colgate Toothpaste,Personal Care,Colgate-Palmolive,2025-09-06 21:21:31.000,2025-07-22 21:21:31.000
P00977,Nivea Lotion,Personal Care,Beiersdorf,2025-09-06 21:21:31.000,2025-06-28 21:21:31.000
P00978,Gillette Razor,Personal Care,P&G,2025-09-06 21:21:31.000,2025-06-04 21:21:31.000
P00979,Nivea Lotion,Personal Care,Beiersdorf,2025-09-06 21:21:31.000,2025-06-12 21:21:31.000
P00980,Nivea Lotion,Personal Care,Beiersdorf,2025-09-06 21:21:31.000,2025-02-13 21:21:31.000
P00981,Dove Shampoo,Personal Care,Unilever,2025-09-06 21:21:31.000,2025-01-16 21:21:31.000
P00982,Listerine,Personal Care,Johnson & Johnson,2025-09-06 21:21:31.000,2025-06-13 21:21:31.000
P00983,Nivea Lotion,Personal Care,Beiersdorf,2025-09-06 21:21:31.000,2024-11-07 21:21:31.000
P00984,Nivea Lotion,Personal Care,Beiersdorf,2025-09-06 21:21:31.000,2025-02-27 21:21:31.000
P00985,Gillette Razor,Personal Care,P&G,2025-09-06 21:21:31.000,2025-03-16 21:21:31.000
P00986,Listerine,Personal Care,Johnson & Johnson,2025-09-06 21:21:31.000,2025-07-24 21:21:31.000
P00987,Gillette Razor,Personal Care,P&G,2025-09-06 21:21:31.000,2025-05-10 21:21:31.000
P00988,Gillette Razor,Personal Care,P&G,2025-09-06 21:21:31.000,2024-10-23 21:21:31.000
P00989,Gillette Razor,Personal Care,P&G,2025-09-06 21:21:31.000,2025-07-31 21:21:31.000
P00990,Dove Shampoo,Personal Care,Unilever,2025-09-06 21:21:31.000,2025-03-18 21:21:31.000
P00991,Dove Shampoo,Personal Care,Unilever,2025-09-06 21:21:31.000,2025-01-31 21:21:31.000
P00992,Gillette Razor,Personal Care,P&G,2025-09-06 21:21:31.000,2025-07-07 21:21:31.000
P00993,Dove Shampoo,Personal Care,Unilever,2025-09-06 21:21:31.000,2025-04-20 21:21:31.000
P00994,Dove Shampoo,Personal Care,Unilever,2025-09-06 21:21:31.000,2025-05-26 21:21:31.000
P00995,Listerine,Personal Care,Johnson & Johnson,2025-09-06 21:21:31.000,2025-02-15 21:21:31.000
P00996,Listerine,Personal Care,Johnson & Johnson,2025-09-06 21:21:31.000,2025-03-11 21:21:31.000
P00997,Nivea Lotion,Personal Care,Beiersdorf,2025-09-06 21:21:31.000,2025-05-07 21:21:31.000
P00998,Dove Shampoo,Personal Care,Unilever,2025-09-06 21:21:31.000,2025-06-26 21:21:31.000
P00999,Nivea Lotion,Personal Care,Beiersdorf,2025-09-06 21:21:31.000,2024-09-14 21:21:31.000
P01000,Listerine,Personal Care,Johnson & Johnson,2025-09-06 21:21:31.000,2025-05-28 21:21:31.000
P01001,Listerine,Personal Care,Johnson & Johnson,2025-09-06 21:21:31.000,2025-01-21 21:21:31.000
P01002,Dove Shampoo,Personal Care,Unilever,2025-09-06 21:21:31.000,2025-07-15 21:21:31.000
P01003,Nivea Lotion,Personal Care,Beiersdorf,2025-09-06 21:21:31.000,2025-07-28 21:21:31.000
P01004,Dove Shampoo,Personal Care,Unilever,2025-09-06 21:21:31.000,2024-10-02 21:21:31.000
P01005,Dell XPS 13,Technology,Dell,2025-09-06 21:21:31.000,2025-01-19 21:21:31.000
P01006,Samsung Galaxy S22,Technology,Samsung,2025-09-06 21:21:31.000,2024-09-25 21:21:31.000
P01007,HP Envy Laptop,Technology,HP,2025-09-06 21:21:31.000,2025-06-22 21:21:31.000
P01008,Dell XPS 13,Technology,Dell,2025-09-06 21:21:31.000,2025-05-19 21:21:31.000
P01009,Apple iPhone 14,Technology,Apple,2025-09-06 21:21:31.000,2024-12-02 21:21:31.000
P01010,Sony WH-1000XM4,Technology,Sony,2025-09-06 21:21:31.000,2025-05-19 21:21:31.000
P01011,HP Envy Laptop,Technology,HP,2025-09-06 21:21:31.000,2025-05-28 21:21:31.000
P01012,Samsung Galaxy S22,Technology,Samsung,2025-09-06 21:21:31.000,2025-07-25 21:21:31.000
P01013,Sony WH-1000XM4,Technology,Sony,2025-09-06 21:21:31.000,2025-06-24 21:21:31.000
P01014,Dell XPS 13,Technology,Dell,2025-09-06 21:21:31.000,2024-12-13 21:21:31.000
P01015,HP Envy Laptop,Technology,HP,2025-09-06 21:21:31.000,2025-05-09 21:21:31.000
P01016,Apple iPhone 14,Technology,Apple,2025-09-06 21:21:31.000,2025-02-05 21:21:31.000
P01017,Samsung Galaxy S22,Technology,Samsung,2025-09-06 21:21:31.000,2024-10-09 21:21:31.000
P01018,Samsung Galaxy S22,Technology,Samsung,2025-09-06 21:21:31.000,2025-01-12 21:21:31.000
P01019,Dell XPS 13,Technology,Dell,2025-09-06 21:21:31.000,2024-10-02 21:21:31.000
P01020,Samsung Galaxy S22,Technology,Samsung,2025-09-06 21:21:31.000,2024-12-07 21:21:31.000
P01021,Apple iPhone 14,Technology,Apple,2025-09-06 21:21:31.000,2025-01-17 21:21:31.000
P01022,Samsung Galaxy S22,Technology,Samsung,2025-09-06 21:21:31.000,2025-06-04 21:21:31.000
P01023,Sony WH-1000XM4,Technology,Sony,2025-09-06 21:21:31.000,2025-07-22 21:21:31.000
P01024,Samsung Galaxy S22,Technology,Samsung,2025-09-06 21:21:31.000,2025-06-06 21:21:31.000
P01025,Samsung Galaxy S22,Technology,Samsung,2025-09-06 21:21:31.000,2024-10-11 21:21:31.000
P01026,Samsung Galaxy S22,Technology,Samsung,2025-09-06 21:21:31.000,2024-11-24 21:21:31.000
P01027,Apple iPhone 14,Technology,Apple,2025-09-06 21:21:31.000,2025-03-06 21:21:31.000
P01028,HP Envy Laptop,Technology,HP,2025-09-06 21:21:31.000,2025-02-05 21:21:31.000
P01029,Apple iPhone 14,Technology,Apple,2025-09-06 21:21:31.000,2025-05-05 21:21:31.000
P01030,Samsung Galaxy S22,Technology,Samsung,2025-09-06 21:21:31.000,2025-07-15 21:21:31.000
P01031,Dell XPS 13,Technology,Dell,2025-09-06 21:21:31.000,2025-06-20 21:21:31.000
P01032,HP Envy Laptop,Technology,HP,2025-09-06 21:21:31.000,2025-07-14 21:21:31.000
P01033,Apple iPhone 14,Technology,Apple,2025-09-06 21:21:31.000,2024-10-16 21:21:31.000
P01034,Samsung Galaxy S22,Technology,Samsung,2025-09-06 21:21:31.000,2024-09-12 21:21:31.000
P01035,Samsung Galaxy S22,Technology,Samsung,2025-09-06 21:21:31.000,2025-04-21 21:21:31.000
P01036,Sony WH-1000XM4,Technology,Sony,2025-09-06 21:21:31.000,2024-09-25 21:21:31.000
P01037,Samsung Galaxy S22,Technology,Samsung,2025-09-06 21:21:31.000,2024-11-30 21:21:31.000
P01038,HP Envy Laptop,Technology,HP,2025-09-06 21:21:31.000,2024-12-01 21:21:31.000
P01039,Apple iPhone 14,Technology,Apple,2025-09-06 21:21:31.000,2024-10-02 21:21:31.000
P01040,Apple iPhone 14,Technology,Apple,2025-09-06 21:21:31.000,2025-08-06 21:21:31.000
